ids,time,lon,lat,depth
110430703,2011-11-01T16:06:00Z,-70.329899999999995,43.365699999999997,-1.0
110430703,2011-11-01T18:01:00Z,-70.338099999999997,43.369,-1.0
110430703,2011-11-01T20:02:00Z,-70.349500000000006,43.376300000000001,-1.0
